scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,order_value,scheduled_density,unit_item_value,log_order_value,scheduled_days_sq,is_express,high_supplier_dep,high_weather_risk,distance_km,normalized_route_distance,same_region_indicator,cross_region_indicator,trade_dependency_score,economic_risk_score,gdp_growth_rate,logistics_perf_index,infrastructure_quality,precipitation_risk,natural_hazard_score,risk_composite_index,delay_risk_ratio,cost_efficiency_ratio,weather_x_port,weather_x_geo,supplier_x_port,scheduled_x_weather,trade_x_geo,weather_x_infra,econ_x_supplier,weather_x_port_x_supplier,region_x_mode,category_x_mode
3.0,5.3,2.3,1,Second Class,4,24.67,Chemicals,Europe,11.1,92.8,2.6,0.59,98.68,1.2903225806451613,6.017073170731709,4.601965055039143,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,9.434999999999999,35.995000000000005,0.41878000000000004,2.96,7.958064516129032,28.86,1030.08,1.534,33.3,6347.52,9.990000000000004,18.939,17.0274,Europe_Second Class,Chemicals_Second Class
5.0,9.8,4.8,1,Standard Class,5,295.41,Apparel,East Asia,78.5,93.7,2.4,0.6,1477.0500000000002,0.9803921568627452,57.92352941176471,7.298478930435266,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,66.725,65.95,0.6648249999999999,21.685082872928177,57.92352941176471,188.4,7355.45,1.44,392.5,8245.6,78.5,24.720000000000002,113.04,East Asia_Standard Class,Apparel_Standard Class
5.0,7.9,2.9,1,Standard Class,7,357.51,Apparel,North America,82.6,64.1,1.6,0.45,2502.5699999999997,1.3725490196078431,50.35352112676056,7.825472992233905,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,70.21,57.995000000000005,0.5453049999999999,20.70175438596491,70.10000000000001,132.16,5294.659999999999,0.7200000000000001,413.0,3333.2,49.55999999999997,11.025,59.472,North America_Standard Class,Apparel_Standard Class
3.0,3.8,0.8,0,Second Class,3,130.54,Electronics,Latin America,1.9,38.8,1.9,0.13,391.62,0.9677419354838709,42.10967741935484,5.972842222979887,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,1.615,16.255,0.23132,0.6737588652482268,42.10967741935484,3.61,73.71999999999998,0.247,5.699999999999999,2878.96,3.61,7.605,0.4693,Latin America_Second Class,Electronics_Second Class
5.0,9.7,4.7,1,Standard Class,9,62.37,Electronics,Latin America,83.1,2.5,5.1,0.38,561.3299999999999,1.7647058823529413,6.8538461538461535,6.3320888661780135,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,70.63499999999999,53.31999999999999,0.530855,29.468085106382972,12.229411764705883,423.80999999999995,207.75,1.938,415.5,185.5,157.89,22.23,161.0478,Latin America_Standard Class,Electronics_Standard Class
3.0,8.3,5.3,1,Second Class,9,113.71,Chemicals,East Asia,64.8,44.8,8.8,0.74,1023.39,2.903225806451613,12.495604395604396,6.931852592465931,9.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,55.08,66.76,0.67024,17.900552486187845,36.68064516129032,570.24,2903.0399999999995,6.5120000000000005,194.39999999999998,3942.3999999999996,64.8,30.488000000000003,421.9776,East Asia_Second Class,Chemicals_Second Class
3.0,6.0,3.0,1,Second Class,8,321.84,Industrial Parts,Latin America,9.7,65.9,3.7,0.08,2574.72,2.5806451612903225,39.733333333333334,7.85388438566427,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,8.245,31.940000000000005,0.32938500000000004,3.439716312056737,103.81935483870967,35.89,639.23,0.29600000000000004,29.099999999999998,4889.780000000001,18.429999999999996,4.68,2.8712,Latin America_Second Class,Industrial Parts_Second Class
5.0,13.5,8.5,1,Standard Class,1,239.71,Chemicals,South Asia,99.8,30.0,7.5,0.67,239.71,0.19607843137254904,217.9181818181818,5.48359288941835,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,84.83,74.91,0.72234,30.42682926829268,47.00196078431373,748.5,2994.0,5.025,499.0,2475.0,149.7,30.150000000000002,501.495,South Asia_Standard Class,Chemicals_Standard Class
5.0,8.7,3.7,1,Standard Class,2,434.0,Apparel,Latin America,61.5,34.2,2.5,0.93,868.0,0.3921568627450981,206.66666666666666,6.767343125265392,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,52.275,43.725,0.5507500000000001,21.80851063829787,85.09803921568628,153.75,2103.3,2.325,307.5,2537.6400000000003,116.85,54.405,142.9875,Latin America_Standard Class,Apparel_Standard Class
5.0,9.6,4.6,1,Standard Class,2,149.64,Electronics,South Asia,40.1,47.2,9.0,0.44,299.28,0.3921568627450981,71.25714285714285,5.7047153727048014,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,34.085,56.845,0.54793,12.22560975609756,29.341176470588234,360.90000000000003,1892.7200000000003,3.96,200.5,3894.0000000000005,60.150000000000006,19.8,158.79600000000002,South Asia_Standard Class,Electronics_Standard Class
2.0,6.8,4.8,1,First Class,3,188.9,Apparel,South Asia,88.5,49.5,9.1,0.24,566.7,1.4285714285714286,60.935483870967744,6.341593110176681,4.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,75.225,79.5,0.6834749999999999,26.98170731707317,89.95238095238095,805.35,4380.75,2.1839999999999997,177.0,4083.75,132.75,10.799999999999999,193.284,South Asia_First Class,Apparel_First Class
3.0,5.4,2.4,1,Second Class,2,268.74,Automotive,North America,4.2,74.3,1.1,0.07,537.48,0.6451612903225806,127.97142857142858,6.288750355702458,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,3.57,23.765,0.238435,1.0526315789473684,86.69032258064516,4.620000000000001,312.06,0.07700000000000001,12.600000000000001,3863.6,2.5199999999999987,1.715,0.3234000000000001,North America_Second Class,Automotive_Second Class
5.0,10.9,5.9,1,Standard Class,1,235.41,Automotive,Latin America,71.7,50.0,8.4,0.82,235.41,0.19607843137254904,214.0090909090909,5.465567585821707,25.0,0,1,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,60.945,69.965,0.7017599999999999,25.425531914893615,46.15882352941177,602.2800000000001,3585.0,6.888,358.5,3710.0,136.23,47.97,493.86960000000005,Latin America_Standard Class,Automotive_Standard Class
5.0,8.7,3.7,1,Standard Class,5,278.4,Apparel,North America,14.4,84.5,7.0,0.18,1392.0,0.9803921568627452,54.588235294117645,7.239214973779806,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,12.24,48.605000000000004,0.412645,3.6090225563909772,54.588235294117645,100.8,1216.8,1.26,72.0,4394.0,8.639999999999995,4.41,18.144,North America_Standard Class,Apparel_Standard Class
5.0,8.1,3.1,1,Standard Class,6,162.92,Industrial Parts,Latin America,55.3,48.3,3.9,0.09,977.52,1.1764705882352942,26.708196721311474,6.886041226075383,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,47.004999999999995,48.66,0.454165,19.609929078014183,31.945098039215686,215.67,2670.99,0.351,276.5,3583.86,105.07,5.265,19.4103,Latin America_Standard Class,Industrial Parts_Standard Class
2.0,4.8,2.8,1,First Class,7,91.67,Industrial Parts,South Asia,9.6,3.2,8.3,0.49,641.69,3.333333333333333,12.911267605633803,6.465662492897238,4.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,8.16,30.020000000000003,0.36518,2.9268292682926824,43.65238095238095,79.68,30.72,4.067,19.2,264.0,14.399999999999999,22.05,39.043200000000006,South Asia_First Class,Industrial Parts_First Class
5.0,10.0,5.0,1,Standard Class,7,403.62,Chemicals,Latin America,67.9,14.1,9.0,0.39,2825.34,1.3725490196078431,56.84788732394367,7.9467378674018345,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,57.715,61.080000000000005,0.572695,24.078014184397162,79.14117647058823,611.1,957.3900000000001,3.5100000000000002,339.5,1046.22,129.01,22.815,238.329,Latin America_Standard Class,Chemicals_Standard Class
5.0,10.3,5.3,1,Standard Class,2,29.25,Chemicals,North America,46.5,71.8,5.0,0.91,58.5,0.3921568627450981,13.928571428571429,4.085976312551584,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,39.525,53.875,0.56985,11.654135338345863,5.735294117647059,232.5,3338.7,4.55,232.5,3733.6,27.899999999999984,22.295,211.57500000000002,North America_Standard Class,Chemicals_Standard Class
2.0,6.0,4.0,1,First Class,7,191.16,Chemicals,Europe,0.7,45.2,5.1,0.47,1338.12,3.333333333333333,26.923943661971833,7.1997679607943645,4.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,0.595,26.915,0.32816000000000006,0.18666666666666665,91.02857142857142,3.5699999999999994,31.64,2.397,1.4,3091.6800000000003,0.6300000000000002,15.087,1.6778999999999997,Europe_First Class,Chemicals_First Class
5.0,8.7,3.7,1,Standard Class,2,52.83,Electronics,North America,7.1,46.1,7.0,0.8,105.66,0.3921568627450981,25.157142857142855,4.669646205172456,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,6.034999999999999,35.72,0.414355,1.7794486215538845,10.358823529411765,49.699999999999996,327.31,5.6000000000000005,35.5,2397.2000000000003,4.259999999999997,19.6,39.76,North America_Standard Class,Electronics_Standard Class
5.0,12.6,7.6,1,Standard Class,2,370.8,Industrial Parts,Europe,70.3,97.8,2.4,0.89,741.6,0.3921568627450981,176.57142857142856,6.610157541742979,25.0,0,1,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,59.754999999999995,63.285,0.66429,18.746666666666666,72.70588235294119,168.72,6875.339999999999,2.136,351.5,6689.52,63.270000000000024,28.569000000000003,150.1608,Europe_Standard Class,Industrial Parts_Standard Class
1.0,3.7,2.7,1,Same Day,6,189.1,Apparel,East Asia,39.9,57.1,0.8,0.22,1134.6,5.454545454545454,31.0,7.034916424598816,1.0,1,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,33.915,34.629999999999995,0.387595,11.022099447513812,171.90909090909088,31.92,2278.29,0.17600000000000002,39.9,5024.8,39.9,9.064,7.0224,East Asia_Same Day,Apparel_Same Day
3.0,9.4,6.4,1,Second Class,6,24.72,Automotive,North America,67.2,11.7,5.3,0.36,148.32,1.9354838709677418,4.052459016393443,5.006091654046383,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,57.12,49.065,0.455885,16.842105263157894,7.974193548387096,356.16,786.24,1.908,201.60000000000002,608.4,40.31999999999998,8.82,128.2176,North America_Second Class,Automotive_Second Class
5.0,10.6,5.6,1,Standard Class,8,47.18,Industrial Parts,Latin America,39.0,43.4,3.2,0.88,377.44,1.5686274509803924,5.824691358024691,5.936057539836243,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,33.15,38.0,0.49770000000000003,13.829787234042552,9.250980392156864,124.80000000000001,1692.6,2.8160000000000003,195.0,3220.28,74.1,51.48,109.82400000000001,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,8.0,3.0,1,Standard Class,5,107.31,Industrial Parts,Europe,36.2,56.1,1.2,0.55,536.55,0.9803921568627452,21.041176470588237,6.287021778931237,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,30.770000000000003,33.915000000000006,0.4061850000000001,9.653333333333334,21.041176470588237,43.440000000000005,2030.8200000000002,0.66,181.0,3837.2400000000002,32.58000000000001,17.655,23.892000000000003,Europe_Standard Class,Industrial Parts_Standard Class
5.0,7.8,2.8,1,Standard Class,5,395.59,Industrial Parts,Latin America,85.5,3.7,1.4,0.34,1977.9499999999998,0.9803921568627452,77.56666666666666,7.590321679997896,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,72.675,43.599999999999994,0.468275,30.31914893617021,77.56666666666666,119.69999999999999,316.35,0.476,427.5,274.54,162.45,19.89,40.698,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,7.6,2.6,1,Standard Class,1,401.6,Chemicals,Europe,85.5,36.5,2.1,0.52,401.6,0.19607843137254904,365.09090909090907,5.9979435132056915,25.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,72.675,53.900000000000006,0.5462750000000001,22.8,78.74509803921569,179.55,3120.75,1.092,427.5,2496.6000000000004,76.95000000000003,16.692,93.36600000000001,Europe_Standard Class,Chemicals_Standard Class
2.0,9.7,7.7,1,First Class,4,498.34,Electronics,North America,92.0,96.8,3.4,0.71,1993.36,1.9047619047619047,121.54634146341463,7.59807847585098,4.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,78.2,75.8,0.7049500000000001,23.05764411027569,237.30476190476188,312.8,8905.6,2.4139999999999997,184.0,5033.599999999999,55.19999999999997,17.395,222.088,North America_First Class,Electronics_First Class
5.0,12.9,7.9,1,Standard Class,1,128.05,Apparel,North America,82.3,75.1,4.4,0.61,128.05,0.19607843137254904,116.4090909090909,4.860199926164623,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,69.955,69.00999999999999,0.637965,20.6265664160401,25.107843137254907,362.12,6180.73,2.684,411.5,3905.2,49.37999999999997,14.945,220.8932,North America_Standard Class,Apparel_Standard Class
3.0,6.8,3.8,1,Second Class,5,39.61,Chemicals,Latin America,12.7,37.2,9.6,0.89,198.05,1.6129032258064515,7.7666666666666675,5.293556049446326,9.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,10.795,43.815,0.51676,4.503546099290779,12.77741935483871,121.91999999999999,472.44,8.544,38.099999999999994,2760.2400000000002,24.13,52.065,108.5088,Latin America_Second Class,Chemicals_Second Class
2.0,5.4,3.4,1,First Class,8,148.73,Electronics,North America,6.6,26.2,4.9,0.92,1189.84,3.8095238095238093,18.36172839506173,7.0824142194407465,4.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,5.609999999999999,24.22,0.35808,1.6541353383458646,70.82380952380952,32.34,172.92,4.508000000000001,13.2,1362.3999999999999,3.9599999999999973,22.540000000000003,29.752800000000004,North America_First Class,Electronics_First Class
5.0,9.1,4.1,1,Standard Class,1,97.62,Industrial Parts,Latin America,5.8,28.3,9.1,0.69,97.62,0.19607843137254904,88.74545454545454,4.59127408079598,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,4.93,36.985,0.43941499999999994,2.056737588652482,19.14117647058824,52.779999999999994,164.14,6.278999999999999,29.0,2099.86,11.02,40.364999999999995,36.41819999999999,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,11.2,6.2,1,Standard Class,3,358.09,Electronics,South Asia,98.0,82.8,5.5,0.65,1074.27,0.5882352941176471,115.51290322580644,6.980327071816367,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,83.3,81.3,0.7698,29.878048780487802,70.21372549019608,539.0,8114.4,3.575,490.0,6831.0,147.0,29.25,350.35,South Asia_Standard Class,Electronics_Standard Class
5.0,6.2,1.2,0,Standard Class,1,484.93,Chemicals,Europe,50.1,40.2,1.6,0.06,484.93,0.19607843137254904,440.8454545454545,6.1860645806049455,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,42.585,37.394999999999996,0.35793,13.360000000000001,95.0843137254902,80.16000000000001,2014.0200000000002,0.096,250.5,2749.6800000000003,45.09000000000002,1.926,4.8096000000000005,Europe_Standard Class,Chemicals_Standard Class
2.0,8.1,6.1,1,First Class,6,143.78,Industrial Parts,Latin America,11.5,84.3,8.4,0.76,862.6800000000001,2.857142857142857,23.57049180327869,6.76120232982964,4.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,9.775,51.45,0.554125,4.078014184397163,68.46666666666667,96.60000000000001,969.4499999999999,6.384,23.0,6255.06,21.849999999999998,44.46,73.41600000000001,Latin America_First Class,Industrial Parts_First Class
2.0,5.8,3.8,1,First Class,1,171.03,Chemicals,Europe,54.4,90.9,0.2,0.5,171.03,0.47619047619047616,155.48181818181817,5.147668880208948,4.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,46.239999999999995,47.805,0.5016450000000001,14.506666666666666,81.44285714285714,10.88,4944.96,0.1,108.8,6217.560000000001,48.960000000000015,16.05,5.44,Europe_First Class,Chemicals_First Class
5.0,12.9,7.9,1,Standard Class,3,182.05,Apparel,South Asia,71.0,46.4,5.6,0.84,546.1500000000001,0.5882352941176471,58.725806451612904,6.304722987864452,25.0,0,1,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,60.35,60.349999999999994,0.6473,21.646341463414632,35.696078431372555,397.59999999999997,3294.4,4.704,355.0,3828.0,106.5,37.8,333.984,South Asia_Standard Class,Apparel_Standard Class
3.0,6.8,3.8,1,Second Class,5,429.91,Industrial Parts,Europe,9.4,94.5,3.4,0.89,2149.55,1.6129032258064515,84.29607843137256,7.673478902360387,9.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,7.99,38.055,0.47554500000000005,2.506666666666667,138.68064516129033,31.96,888.3000000000001,3.026,28.200000000000003,6463.8,8.460000000000004,28.569000000000003,28.4444,Europe_Second Class,Industrial Parts_Second Class
5.0,8.0,3.0,1,Standard Class,5,293.23,Electronics,Latin America,34.6,30.0,4.4,0.38,1466.15,0.9803921568627452,57.49607843137256,7.291077022404612,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,29.41,36.27,0.40633,12.26950354609929,57.49607843137256,152.24,1038.0,1.6720000000000002,173.0,2226.0,65.74,22.23,57.851200000000006,Latin America_Standard Class,Electronics_Standard Class
2.0,5.6,3.6,1,First Class,2,487.25,Chemicals,North America,18.8,26.0,8.0,0.86,974.5,0.9523809523809523,232.02380952380952,6.8829501600631655,4.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,15.98,38.96,0.44478999999999996,4.711779448621554,232.02380952380952,150.4,488.8,6.88,37.6,1352.0,11.279999999999994,21.07,129.344,North America_First Class,Chemicals_First Class
5.0,7.0,2.0,0,Standard Class,3,317.31,Automotive,Europe,97.5,10.7,0.1,0.64,951.9300000000001,0.5882352941176471,102.35806451612903,6.859541448700419,25.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,82.875,46.849999999999994,0.522725,26.0,62.21764705882354,9.75,1043.25,0.064,487.5,731.88,87.75000000000003,20.544,6.24,Europe_Standard Class,Automotive_Standard Class
5.0,7.3,2.3,1,Standard Class,9,355.88,Electronics,Europe,31.8,24.6,1.8,0.44,3202.92,1.7647058823529413,39.10769230769231,8.072130339087511,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,27.03,25.86,0.33084,8.48,69.78039215686275,57.24,782.2800000000001,0.792,159.0,1682.6400000000003,28.62000000000001,14.124,25.1856,Europe_Standard Class,Electronics_Standard Class
2.0,5.8,3.8,1,First Class,1,53.69,Electronics,South Asia,69.1,77.3,8.1,0.1,53.69,0.47619047619047616,48.809090909090905,4.001680877358681,4.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,58.73499999999999,74.72,0.6291049999999999,21.067073170731703,25.566666666666663,559.7099999999999,5341.429999999999,0.81,138.2,6377.25,103.64999999999999,4.5,55.971,South Asia_First Class,Electronics_First Class
5.0,11.7,6.7,1,Standard Class,1,476.32,Industrial Parts,East Asia,91.8,40.4,5.5,0.72,476.32,0.19607843137254904,433.0181818181818,6.168187125501455,25.0,0,1,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,78.03,67.91,0.68924,25.359116022099446,93.39607843137256,504.9,3708.72,3.96,459.0,3555.2,91.8,29.664,363.52799999999996,East Asia_Standard Class,Industrial Parts_Standard Class
5.0,9.4,4.4,1,Standard Class,2,317.75,Electronics,North America,86.3,14.8,2.6,0.85,635.5,0.3921568627450981,151.3095238095238,6.4559844179974615,25.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,73.35499999999999,50.33500000000001,0.54924,21.62907268170426,62.30392156862746,224.38,1277.24,2.21,431.5,769.6,51.779999999999966,20.825,190.72299999999998,North America_Standard Class,Electronics_Standard Class
5.0,7.4,2.4,1,Standard Class,8,264.89,Chemicals,Latin America,39.4,10.7,5.0,0.57,2119.12,1.5686274509803924,32.70246913580247,7.65922796983771,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,33.489999999999995,35.405,0.427695,13.971631205673757,51.93921568627451,197.0,421.58,2.8499999999999996,197.0,793.9399999999999,74.86,33.345,112.28999999999999,Latin America_Standard Class,Chemicals_Standard Class
5.0,6.2,1.2,0,Standard Class,6,199.83,Automotive,South Asia,31.1,49.0,4.0,0.41,1198.98,1.1764705882352942,32.75901639344263,7.090060168970535,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,26.435000000000002,38.245000000000005,0.42688000000000004,9.48170731707317,39.182352941176475,124.4,1523.9,1.64,155.5,4042.5,46.650000000000006,18.45,51.004,South Asia_Standard Class,Automotive_Standard Class
5.0,11.1,6.1,1,Standard Class,4,47.75,Apparel,Latin America,80.9,53.9,7.7,0.46,191.0,0.7843137254901962,11.646341463414634,5.2574953720277815,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,68.765,72.98,0.6723450000000001,28.68794326241135,9.362745098039216,622.9300000000001,4360.51,3.5420000000000003,404.5,3999.38,153.71,26.91,286.54780000000005,Latin America_Standard Class,Apparel_Standard Class
2.0,5.8,3.8,1,First Class,7,75.34,Automotive,Latin America,20.5,79.5,7.6,0.69,527.38,3.333333333333333,10.611267605633804,6.269815721818286,4.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,17.425,51.9,0.5505249999999999,7.26950354609929,35.87619047619047,155.79999999999998,1629.75,5.244,41.0,5898.900000000001,38.949999999999996,40.364999999999995,107.50199999999998,Latin America_First Class,Automotive_First Class
5.0,9.8,4.8,1,Standard Class,6,15.73,Chemicals,Europe,71.7,71.5,4.6,0.23,94.38,1.1764705882352942,2.5786885245901643,4.557868912870078,25.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,60.945,63.94,0.563485,19.12,3.0843137254901962,329.82,5126.55,1.058,358.5,4890.6,64.53000000000003,7.383000000000001,75.8586,Europe_Standard Class,Chemicals_Standard Class
5.0,8.9,3.9,1,Standard Class,9,499.36,Industrial Parts,South Asia,83.5,16.7,2.8,0.23,4494.24,1.7647058823529413,54.87472527472528,8.410774338138893,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,70.975,50.15,0.494675,25.45731707317073,97.91372549019609,233.79999999999998,1394.45,0.644,417.5,1377.75,125.25,10.35,53.774,South Asia_Standard Class,Industrial Parts_Standard Class
3.0,7.2,4.2,1,Second Class,6,395.28,Chemicals,South Asia,84.9,27.7,0.1,0.36,2371.68,1.9354838709677418,64.8,7.771775396942294,9.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,72.165,45.43,0.489445,25.884146341463413,127.50967741935483,8.49,2351.73,0.036,254.70000000000002,2285.25,127.35000000000001,16.2,3.0564,South Asia_Second Class,Chemicals_Second Class
5.0,5.9,0.9,0,Standard Class,2,400.75,Electronics,North America,0.9,69.4,4.7,0.08,801.5,0.3921568627450981,190.83333333333331,6.687731855004171,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,0.765,31.855000000000004,0.28527,0.22556390977443608,78.57843137254902,4.23,62.46000000000001,0.376,4.5,3608.8,0.5399999999999997,1.96,0.33840000000000003,North America_Standard Class,Electronics_Standard Class
5.0,9.9,4.9,1,Standard Class,3,367.74,Industrial Parts,East Asia,50.0,18.1,5.9,0.65,1103.22,0.5882352941176471,118.6258064516129,7.006894482346662,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,42.5,44.725,0.5089750000000001,13.812154696132596,72.10588235294118,295.0,905.0000000000001,3.8350000000000004,250.0,1592.8000000000002,50.0,26.78,191.75,East Asia_Standard Class,Industrial Parts_Standard Class
3.0,6.7,3.7,1,Second Class,9,247.21,Apparel,Latin America,35.8,80.3,6.1,0.45,2224.89,2.903225806451613,27.165934065934067,7.707912114621667,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,30.429999999999996,54.485,0.539415,12.695035460992905,79.74516129032259,218.37999999999997,2874.74,2.745,107.39999999999999,5958.26,68.02,26.325,98.27099999999999,Latin America_Second Class,Apparel_Second Class
2.0,9.3,7.3,1,First Class,7,53.22,Apparel,North America,97.9,65.7,8.7,0.85,372.53999999999996,3.333333333333333,7.495774647887324,5.923025093885461,4.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,83.215,86.58,0.786395,24.536340852130326,25.34285714285714,851.73,6432.030000000001,7.395,195.8,3416.4,58.73999999999997,20.825,723.9705,North America_First Class,Apparel_First Class
3.0,7.2,4.2,1,Second Class,6,45.41,Chemicals,North America,54.4,53.6,4.7,0.63,272.46,1.9354838709677418,7.444262295081967,5.611155358880936,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,46.239999999999995,51.980000000000004,0.51667,13.63408521303258,14.648387096774192,255.68,2915.84,2.9610000000000003,163.2,2787.2000000000003,32.63999999999998,15.435,161.07840000000002,North America_Second Class,Chemicals_Second Class
3.0,9.3,6.3,1,Second Class,5,459.02,Electronics,Latin America,42.7,64.4,7.2,0.68,2295.1,1.6129032258064515,90.00392156862745,7.738967310497977,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,36.295,56.915000000000006,0.5886600000000001,15.141843971631205,148.07096774193548,307.44000000000005,2749.8800000000006,4.896000000000001,128.10000000000002,4778.4800000000005,81.13,39.78,209.05920000000006,Latin America_Second Class,Electronics_Second Class
5.0,7.8,2.8,1,Standard Class,3,10.15,Apparel,Europe,24.4,10.0,1.3,0.65,30.450000000000003,0.5882352941176471,3.274193548387097,3.4483989831464497,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,20.74,17.380000000000003,0.30337000000000003,6.506666666666666,1.9901960784313728,31.72,244.0,0.8450000000000001,122.0,684.0,21.960000000000008,20.865000000000002,20.618,Europe_Standard Class,Apparel_Standard Class
2.0,7.6,5.6,1,First Class,4,352.56,Automotive,Europe,84.6,54.8,7.6,0.43,1410.24,1.9047619047619047,85.99024390243903,7.252224029522026,4.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,71.91,74.57,0.66083,22.56,167.88571428571427,642.9599999999999,4636.079999999999,3.268,169.2,3748.32,76.14000000000003,13.803,276.47279999999995,Europe_First Class,Automotive_First Class
